xi,v2_xi,absF,reF,imF
2197,0,4.982461734693859e-06,4.852882663862964e-06,-1.1289175295241205e-06
2198,1,4.9824617346938585e-06,4.851145217089885e-06,-1.1363604271508531e-06
2199,0,4.9824617346938585e-06,4.849396355103508e-06,-1.1438006508117324e-06
2200,3,4.982461734693805e-06,4.847636082019023e-06,-1.1512381829991811e-06
2201,0,4.982461734693859e-06,4.845864401978678e-06,-1.158673006212005e-06
2202,1,4.9824617346938585e-06,4.844081319151251e-06,-1.1661051029553096e-06
2203,0,4.9824617346938585e-06,4.84228683773256e-06,-1.1735344557406655e-06
2204,2,4.982461734693858e-06,4.8404809619451926e-06,-1.1809610470860882e-06
2205,0,4.982461734693858e-06,4.8386636960385505e-06,-1.1883848595160906e-06
2206,1,4.982461734693858e-06,4.836835044288835e-06,-1.1958058755617252e-06
2207,0,4.982461734693858e-06,4.834995010999041e-06,-1.2032240777606245e-06
2208,5,4.982461734693587e-06,4.8331436004986815e-06,-1.2106394486569758e-06
2209,0,4.982461734693857e-06,4.831280817145092e-06,-1.2180519708018932e-06
2210,1,4.982461734693857e-06,4.829406665320793e-06,-1.2254616267527979e-06
2211,0,4.982461734693858e-06,4.82752114943611e-06,-1.2328683990741202e-06
2212,2,4.982461734693858e-06,4.825624273927841e-06,-1.240272270337009e-06
2213,0,4.982461734693858e-06,4.823716043259519e-06,-1.2476732231194404e-06
2214,1,4.982461734693857e-06,4.821796461921394e-06,-1.2550712400062574e-06
2215,0,4.982461734693858e-06,4.819865534430428e-06,-1.2624663035892112e-06
2216,3,4.982461734693803e-06,4.817923265330225e-06,-1.2698583964669896e-06
2217,0,4.982461734693857e-06,4.815969659191292e-06,-1.2772475012453256e-06
2218,1,4.982461734693856e-06,4.814004720610493e-06,-1.2846336005368995e-06
2219,0,4.982461734693856e-06,4.812028454211573e-06,-1.292016676961521e-06
2220,2,4.982461734693855e-06,4.8100408646448755e-06,-1.2993967131460976e-06
2221,0,4.982461734693855e-06,4.8080419565873925e-06,-1.3067736917246916e-06
2222,1,4.982461734693855e-06,4.8060317347427475e-06,-1.3141475953385595e-06
2223,0,4.982461734693856e-06,4.804010203841187e-06,-1.321518406636194e-06
2224,4,4.982461734693801e-06,4.801977368639514e-06,-1.3288861082733497e-06
2225,0,4.982461734693855e-06,4.799933233921345e-06,-1.3362506829131558e-06
2226,1,4.982461734693855e-06,4.7978778044965695e-06,-1.343612113226014e-06
2227,0,4.982461734693855e-06,4.795811085201863e-06,-1.3509703818897817e-06
2228,2,4.982461734693854e-06,4.7937330809004164e-06,-1.3583254715897424e-06
2229,0,4.982461734693854e-06,4.791643796481974e-06,-1.3656773650186593e-06
2230,1,4.982461734693854e-06,4.7895432368628235e-06,-1.3730260448768174e-06
2231,0,4.9824617346938534e-06,4.787431406985785e-06,-1.380371493872063e-06
2232,3,4.9824617346938e-06,4.785308311820147e-06,-1.3877136947198295e-06
2233,0,4.982461734693853e-06,4.783173956361912e-06,-1.3950526301432548e-06
2234,1,4.9824617346938534e-06,4.78102834563327e-06,-1.4023882828730694e-06
2235,0,4.982461734693853e-06,4.778871484683101e-06,-1.4097206356477892e-06
2236,2,4.982461734693853e-06,4.776703378586709e-06,-1.4170496712136798e-06
2237,0,4.982461734693853e-06,4.774524032445855e-06,-1.4243753723248122e-06
2238,1,4.982461734693853e-06,4.772333451388752e-06,-1.4316977217431042e-06
2239,0,4.982461734693853e-06,4.770131640570049e-06,-1.4390167022383605e-06
2240,6,4.9824617346935815e-06,4.7679186051705596e-06,-1.4463322965882346e-06
2241,0,4.982461734693852e-06,4.765694350398548e-06,-1.4536444875786616e-06
2242,1,4.982461734693851e-06,4.763458881487122e-06,-1.4609532580031145e-06
2243,0,4.982461734693851e-06,4.761212203696817e-06,-1.4682585906634283e-06
2244,2,4.982461734693851e-06,4.758954322314282e-06,-1.4755604683694504e-06
2245,0,4.98246173469385e-06,4.756685242652529e-06,-1.4828588739391571e-06
2246,1,4.98246173469385e-06,4.7544049700509225e-06,-1.4901537901986947e-06
2247,0,4.98246173469385e-06,4.752113509875165e-06,-1.4974451999824208e-06
2248,3,4.982461734693796e-06,4.74981086751723e-06,-1.5047330861329276e-06
2249,0,4.98246173469385e-06,4.7474970483956145e-06,-1.5120174315011639e-06
2250,1,4.982461734693849e-06,4.7451720579548014e-06,-1.5192982189463123e-06
2251,0,4.98246173469385e-06,4.7428359016657715e-06,-1.526575431335993e-06
2252,2,4.982461734693849e-06,4.7404885850257246e-06,-1.5338490515462225e-06
2253,0,4.982461734693848e-06,4.7381301135581234e-06,-1.54111906246147e-06
2254,1,4.9824617346938475e-06,4.73576049281268e-06,-1.5483854469746971e-06
2255,0,4.982461734693848e-06,4.733379728365341e-06,-1.5556481879873994e-06
2256,4,4.982461734693793e-06,4.730987825818223e-06,-1.5629072684096287e-06
2257,0,4.982461734693847e-06,4.728584790799858e-06,-1.5701626711601187e-06
2258,1,4.9824617346938475e-06,4.7261706289646675e-06,-1.5774143791661545e-06
2259,0,4.982461734693847e-06,4.723745345993455e-06,-1.584662375363784e-06
2260,2,4.982461734693847e-06,4.721308947593149e-06,-1.5919066426977719e-06
2261,0,4.982461734693846e-06,4.718861439496827e-06,-1.5991471641216577e-06
2262,1,4.982461734693846e-06,4.7164028274637154e-06,-1.6063839225977947e-06
2263,0,4.982461734693846e-06,4.713933117279164e-06,-1.6136169010973911e-06
2264,3,4.982461734693792e-06,4.711452314754589e-06,-1.6208460826005325e-06
2265,0,4.982461734693845e-06,4.708960425727711e-06,-1.6280714500963092e-06
2266,1,4.982461734693845e-06,4.706457456062032e-06,-1.6352929865826807e-06
2267,0,4.982461734693845e-06,4.703943411647334e-06,-1.6425106750666918e-06
2268,2,4.982461734693845e-06,4.701418298399405e-06,-1.6497244985644242e-06
2269,0,4.982461734693845e-06,4.698882122260081e-06,-1.6569344401010542e-06
2270,1,4.982461734693845e-06,4.696334889197229e-06,-1.6641404827108931e-06
2271,0,4.982461734693844e-06,4.693776605204735e-06,-1.6713426094374265e-06
2272,5,4.982461734693573e-06,4.691207276302233e-06,-1.6785408033332636e-06
2273,0,4.982461734693844e-06,4.688626908536367e-06,-1.6857350474606322e-06
2274,1,4.982461734693843e-06,4.686035507978226e-06,-1.6929253248905074e-06
2275,0,4.982461734693843e-06,4.683433080725883e-06,-1.700111618703563e-06
2276,2,4.982461734693844e-06,4.680819632903099e-06,-1.7072939119897554e-06
2277,0,4.982461734693844e-06,4.67819517065957e-06,-1.714472187848455e-06
2278,1,4.982461734693843e-06,4.675559700170907e-06,-1.721646429388485e-06
2279,0,4.982461734693843e-06,4.672913227638629e-06,-1.7288166197281622e-06
2280,3,4.982461734693789e-06,4.67025575929009e-06,-1.7359827419953172e-06
2281,0,4.982461734693843e-06,4.667587301378723e-06,-1.743144779327429e-06
2282,1,4.982461734693844e-06,4.664907860183514e-06,-1.7503027148714748e-06
2283,0,4.982461734693843e-06,4.6622174420094965e-06,-1.75745653178416e-06
2284,2,4.982461734693843e-06,4.659516053187486e-06,-1.7646062132318626e-06
2285,0,4.9824617346938424e-06,4.656803700074111e-06,-1.7717517423906908e-06
2286,1,4.982461734693843e-06,4.6540803890518e-06,-1.7788931024465246e-06
2287,0,4.9824617346938424e-06,4.651346126528768e-06,-1.7860302765950543e-06
2288,4,4.982461734693788e-06,4.648600918938946e-06,-1.7931632480418e-06
2289,0,4.9824617346938424e-06,4.645844772742227e-06,-1.8002920000022494e-06
2290,1,4.9824617346938424e-06,4.643077694423936e-06,-1.8074165157017017e-06
2291,0,4.9824617346938424e-06,4.640299690495326e-06,-1.8145367783755034e-06
2292,2,4.982461734693842e-06,4.637510767493309e-06,-1.8216527712689882e-06
2293,0,4.9824617346938424e-06,4.634710931980491e-06,-1.8287644776375375e-06
2294,1,4.982461734693842e-06,4.631900190545154e-06,-1.8358718807466192e-06
2295,0,4.982461734693842e-06,4.629078549801245e-06,-1.8429749638718274e-06
2296,3,4.9824617346937865e-06,4.626246016388307e-06,-1.8500737102989008e-06
2297,0,4.982461734693842e-06,4.6234025969717155e-06,-1.8571681033238641e-06
2298,1,4.982461734693841e-06,4.62054829824216e-06,-1.864258126252865e-06
2299,0,4.982461734693842e-06,4.617683126916131e-06,-1.8713437624024147e-06
2300,2,4.982461734693842e-06,4.614807089735654e-06,-1.878424995099327e-06
2301,0,4.982461734693841e-06,4.611920193468322e-06,-1.885501807680777e-06
2302,1,4.982461734693841e-06,4.609022444907281e-06,-1.8925741834943409e-06
2303,0,4.982461734693841e-06,4.606113850871212e-06,-1.899642105898036e-06
2304,8,4.982461734692702e-06,4.603194418203269e-06,-1.906705558259922e-06
2305,0,4.982461734693841e-06,4.600264153776311e-06,-1.91376452396032e-06
2306,1,4.98246173469384e-06,4.59732306448238e-06,-1.9208189863874955e-06
2307,0,4.98246173469384e-06,4.594371157243195e-06,-1.927868928942052e-06
2308,2,4.98246173469384e-06,4.591408439004878e-06,-1.934914335034794e-06
2309,0,4.98246173469384e-06,4.588434916738991e-06,-1.9419551880872e-06
2310,1,4.98246173469384e-06,4.58545059744252e-06,-1.948991471531464e-06
2311,0,4.98246173469384e-06,4.582455488137856e-06,-1.9560231688105294e-06
2312,3,4.982461734693786e-06,4.579449595872732e-06,-1.9630502633781134e-06
2313,0,4.98246173469384e-06,4.57643292772045e-06,-1.9700727386988466e-06
2314,1,4.98246173469384e-06,4.573405490779374e-06,-1.977090578248103e-06
2315,0,4.98246173469384e-06,4.570367292173404e-06,-1.9841037655122497e-06
2316,2,4.98246173469384e-06,4.5673183390517165e-06,-1.991112283988579e-06
2317,0,4.98246173469384e-06,4.564258638588791e-06,-1.9981161171853705e-06
2318,1,4.982461734693839e-06,4.561188197984399e-06,-2.005115248621928e-06
2319,0,4.982461734693839e-06,4.558107024463583e-06,-2.0121096618286184e-06
2320,4,4.982461734693785e-06,4.5550151252765945e-06,-2.0190993403468905e-06
2321,0,4.982461734693838e-06,4.5519125076991174e-06,-2.0260842677294217e-06
2322,1,4.982461734693838e-06,4.548799179031763e-06,-2.0330644275399372e-06
2323,0,4.982461734693838e-06,4.545675146600544e-06,-2.040039803353468e-06
2324,2,4.982461734693837e-06,4.542540417756609e-06,-2.0470103787562816e-06
2325,0,4.982461734693838e-06,4.5393949998762804e-06,-2.053976137345941e-06
2326,1,4.982461734693838e-06,4.536238900361029e-06,-2.0609370627313422e-06
2327,0,4.982461734693837e-06,4.533072126637461e-06,-2.0678931385327562e-06
2328,3,4.982461734693783e-06,4.5298946861572525e-06,-2.0748443483818424e-06
2329,0,4.982461734693837e-06,4.5267065863973755e-06,-2.0817906759218e-06
2330,1,4.982461734693837e-06,4.523507834859589e-06,-2.0887321048071813e-06
2331,0,4.9824617346938365e-06,4.5202984390709124e-06,-2.0956686187041567e-06
2332,2,4.9824617346938365e-06,4.517078406583366e-06,-2.102600201290439e-06
2333,0,4.9824617346938365e-06,4.513847744973997e-06,-2.109526836255344e-06
2334,1,4.982461734693836e-06,4.510606461844862e-06,-2.116448507299831e-06
2335,0,4.982461734693836e-06,4.507354564823016e-06,-2.1233651981365396e-06
2336,5,4.982461734693565e-06,4.504092061560241e-06,-2.1302768924897127e-06
2337,0,4.982461734693836e-06,4.5008189597342565e-06,-2.1371835740958125e-06
2338,1,4.982461734693836e-06,4.497535267046253e-06,-2.144085226702403e-06
2339,0,4.982461734693836e-06,4.494240991223321e-06,-2.1509818340693442e-06
2340,2,4.982461734693835e-06,4.490936140017211e-06,-2.1578733799682538e-06
2341,0,4.982461734693835e-06,4.487620721204555e-06,-2.1647598481826576e-06
2342,1,4.982461734693834e-06,4.484294742586856e-06,-2.171641222508031e-06
2343,0,4.982461734693834e-06,4.480958211990462e-06,-2.1785174867518354e-06
2344,3,4.98246173469378e-06,4.477611137266503e-06,-2.1853886247335336e-06
2345,0,4.982461734693834e-06,4.474253526291115e-06,-2.1922546202847452e-06
2346,1,4.982461734693833e-06,4.470885386964935e-06,-2.199115457249048e-06
2347,0,4.982461734693833e-06,4.467506727213569e-06,-2.2059711194822536e-06
2348,2,4.982461734693833e-06,4.4641175549873305e-06,-2.2128215908523265e-06
2349,0,4.982461734693833e-06,4.4607178782612675e-06,-2.2196668552394463e-06
2350,1,4.982461734693833e-06,4.457307705035149e-06,-2.2265068965360446e-06
2351,0,4.982461734693832e-06,4.453887043333442e-06,-2.2333416986468428e-06
2352,4,4.982461734693779e-06,4.450455901205245e-06,-2.2401712454888675e-06
2353,0,4.982461734693831e-06,4.447014286724512e-06,-2.2469955209916084e-06
2354,1,4.982461734693832e-06,4.4435622079895495e-06,-2.2538145090968133e-06
2355,0,4.982461734693832e-06,4.4400996731234805e-06,-2.260628193758768e-06
2356,2,4.9824617346938306e-06,4.436626690273983e-06,-2.2674365589442147e-06
2357,0,4.982461734693831e-06,4.433143267613323e-06,-2.274239588632413e-06
2358,1,4.9824617346938306e-06,4.42964941333833e-06,-2.2810372668151758e-06
2359,0,4.98246173469383e-06,4.426145135670379e-06,-2.2878295774969106e-06
2360,3,4.9824617346937755e-06,4.422630442855328e-06,-2.294616504694629e-06
2361,0,4.98246173469383e-06,4.419105343163732e-06,-2.3013980324381106e-06
2362,1,4.982461734693829e-06,4.415569844890345e-06,-2.308174144769691e-06
2363,0,4.98246173469383e-06,4.412023956354588e-06,-2.3149448257445474e-06
2364,2,4.982461734693829e-06,4.408467685900276e-06,-2.3217100594306137e-06
2365,0,4.982461734693829e-06,4.404901041895658e-06,-2.3284698299086423e-06
2366,1,4.982461734693829e-06,4.401324032733392e-06,-2.33522412127224e-06
2367,0,4.982461734693829e-06,4.397736666830527e-06,-2.3419729176279065e-06
2368,6,4.982461734693557e-06,4.394138952628239e-06,-2.348716203094944e-06
2369,0,4.982461734693828e-06,4.390530898593018e-06,-2.3554539618061347e-06
2370,1,4.982461734693828e-06,4.3869125132142445e-06,-2.3621861779064974e-06
2371,0,4.982461734693828e-06,4.383283805006569e-06,-2.3689128355546054e-06
2372,2,4.982461734693827e-06,4.379644782508691e-06,-2.3756339189219833e-06
2373,0,4.982461734693827e-06,4.375995454283584e-06,-2.382349412193273e-06
2374,1,4.982461734693827e-06,4.372335828918468e-06,-2.38905929956627e-06
2375,0,4.982461734693827e-06,4.3686659150247955e-06,-2.3957635652519604e-06
2376,3,4.982461734693774e-06,4.364985721238182e-06,-2.402462193474535e-06
2377,0,4.982461734693828e-06,4.36129525621862e-06,-2.4091551684715515e-06
2378,1,4.982461734693827e-06,4.357594528649988e-06,-2.415842474493715e-06
2379,0,4.982461734693827e-06,4.353883547240502e-06,-2.422524095805175e-06
2380,2,4.982461734693826e-06,4.3501623207224615e-06,-2.429200016683431e-06
2381,0,4.982461734693826e-06,4.346430857852272e-06,-2.4358702214193966e-06
2382,1,4.982461734693827e-06,4.342689167410425e-06,-2.4425346943174355e-06
2383,0,4.982461734693827e-06,4.33893725820148e-06,-2.449193419695399e-06
2384,4,4.982461734693771e-06,4.335175139053993e-06,-2.455846381884636e-06
2385,0,4.982461734693826e-06,4.331402818820739e-06,-2.462493565230165e-06
2386,1,4.982461734693826e-06,4.3276203063782075e-06,-2.469134954090441e-06
2387,0,4.982461734693826e-06,4.3238276106270636e-06,-2.475770532837661e-06
2388,2,4.982461734693827e-06,4.320024740491887e-06,-2.482400285857667e-06
2389,0,4.982461734693826e-06,4.316211704921197e-06,-2.4890241975500096e-06
2390,1,4.982461734693826e-06,4.312388512887436e-06,-2.495642252327986e-06
2391,0,4.9824617346938255e-06,4.308555173386944e-06,-2.5022544346186723e-06
2392,3,4.982461734693772e-06,4.304711695439892e-06,-2.508860728862939e-06
2393,0,4.982461734693826e-06,4.300858088090496e-06,-2.515461119515619e-06
2394,1,4.9824617346938255e-06,4.296994360406525e-06,-2.5220555910452734e-06
2395,0,4.982461734693826e-06,4.293120521479752e-06,-2.5286441279345013e-06
2396,2,4.9824617346938255e-06,4.289236580425691e-06,-2.535226714679838e-06
2397,0,4.9824617346938255e-06,4.285342546383634e-06,-2.5418033357918224e-06
2398,1,4.982461734693825e-06,4.281438428516617e-06,-2.548373975795029e-06
2399,0,4.9824617346938255e-06,4.277524236011407e-06,-2.554938619228108e-06
2400,5,4.9824617346935544e-06,4.273599978078245e-06,-2.561497250643679e-06
2401,0,4.9824617346938255e-06,4.269665663951986e-06,-2.568049854609067e-06
2402,1,4.9824617346938255e-06,4.265721302889754e-06,-2.5745964157049437e-06
2403,0,4.982461734693825e-06,4.2617669041732435e-06,-2.581136918526758e-06
2404,2,4.982461734693825e-06,4.257802477107537e-06,-2.5876713476840754e-06
2405,0,4.982461734693825e-06,4.253828031021315e-06,-2.5941996878007522e-06
2406,1,4.982461734693825e-06,4.249843575266832e-06,-2.600721923514974e-06
2407,0,4.982461734693825e-06,4.245849119219898e-06,-2.6072380394792896e-06
2408,3,4.98246173469377e-06,4.241844672279807e-06,-2.613748020360621e-06
2409,0,4.982461734693824e-06,4.237830243869549e-06,-2.6202518508404394e-06
2410,1,4.982461734693824e-06,4.2338058434353226e-06,-2.626749515614518e-06
2411,0,4.982461734693824e-06,4.229771480446977e-06,-2.633240999393252e-06
2412,2,4.982461734693823e-06,4.225727164397758e-06,-2.639726286901554e-06
2413,0,4.982461734693823e-06,4.221672904804332e-06,-2.646205362878915e-06
2414,1,4.982461734693823e-06,4.217608711206764e-06,-2.652678212079444e-06
2415,0,4.982461734693822e-06,4.2135345931684935e-06,-2.659144819271901e-06
2416,4,4.982461734693769e-06,4.209450560276269e-06,-2.6656051692397065e-06
2417,0,4.982461734693822e-06,4.205356622140349e-06,-2.6720592467811194e-06
2418,1,4.982461734693822e-06,4.2012527883940314e-06,-2.6785070367089848e-06
2419,0,4.982461734693822e-06,4.197139068694077e-06,-2.6849485238510596e-06
2420,2,4.982461734693821e-06,4.1930154727204665e-06,-2.6913836930499015e-06
2421,0,4.982461734693821e-06,4.18888201017642e-06,-2.697812529162937e-06
2422,1,4.982461734693821e-06,4.184738690788373e-06,-2.704235017062492e-06
2423,0,4.98246173469382e-06,4.180585524305957e-06,-2.7106511416358336e-06
2424,3,4.982461734693766e-06,4.176422520501928e-06,-2.7170608877851706e-06
2425,0,4.982461734693821e-06,4.1722496891723735e-06,-2.7234642404278403e-06
2426,1,4.98246173469382e-06,4.168067040136231e-06,-2.7298611844960463e-06
2427,0,4.98246173469382e-06,4.163874583235723e-06,-2.7362517049371912e-06
2428,2,4.98246173469382e-06,4.1596723283361075e-06,-2.742635786713763e-06
2429,0,4.98246173469382e-06,4.1554602853256944e-06,-2.7490134148034006e-06
2430,1,4.98246173469382e-06,4.151238464115828e-06,-2.7553845741989287e-06
2431,0,4.9824617346938196e-06,4.147006874640862e-06,-2.7617492499083937e-06
2432,7,4.982461734692681e-06,4.142765526857189e-06,-2.7681074269544675e-06
2433,0,4.9824617346938196e-06,4.138514430747948e-06,-2.7744590903776415e-06
2434,1,4.9824617346938196e-06,4.134253596313541e-06,-2.7808042252299416e-06
2435,0,4.9824617346938196e-06,4.129983033581069e-06,-2.7871428165812843e-06
2436,2,4.982461734693819e-06,4.125702752599577e-06,-2.7934748495163523e-06
2437,0,4.982461734693819e-06,4.121412763440982e-06,-2.7998003091352606e-06
2438,1,4.982461734693819e-06,4.1171130762000424e-06,-2.806119180553591e-06
