xi,v2_xi,absF,reF,imF
8299,0,4.695012019230787e-06,4.691059871345653e-06,-1.9260099732883585e-07
8300,2,4.695012019230787e-06,4.690985664836336e-06,-1.9439998205133013e-07
8301,0,4.695012019230789e-06,4.690910768430493e-06,-1.9619893818369814e-07
8302,1,4.695012019230789e-06,4.690835182139137e-06,-1.9799786546137002e-07
8303,0,4.695012019230789e-06,4.690758905973385e-06,-1.9979676361978006e-07
8304,4,4.695012019230775e-06,4.690681939944442e-06,-2.0159563239436635e-07
8305,0,4.695012019230789e-06,4.690604284063668e-06,-2.0339447152057357e-07
8306,1,4.695012019230789e-06,4.690525938342443e-06,-2.051932807338473e-07
8307,0,4.69501201923079e-06,4.690446902792302e-06,-2.0699205976963987e-07
8308,2,4.695012019230789e-06,4.690367177424868e-06,-2.0879080836340736e-07
8309,0,4.695012019230789e-06,4.6902867622518685e-06,-2.1058952625061043e-07
8310,1,4.69501201923079e-06,4.690205657285129e-06,-2.123882131667142e-07
8311,0,4.69501201923079e-06,4.6901238625365765e-06,-2.1418686884718839e-07
8312,3,4.695012019230776e-06,4.690041378018227e-06,-2.1598549302750668e-07
8313,0,4.695012019230789e-06,4.689958203742253e-06,-2.1778408544314983e-07
8314,1,4.69501201923079e-06,4.689874339720847e-06,-2.1958264582959958e-07
8315,0,4.69501201923079e-06,4.6897897859663546e-06,-2.2138117392234488e-07
8316,2,4.695012019230791e-06,4.689704542491211e-06,-2.2317966945687875e-07
8317,0,4.69501201923079e-06,4.689618609307953e-06,-2.2497813216869907e-07
8318,1,4.69501201923079e-06,4.68953198642922e-06,-2.267765617933085e-07
8319,0,4.69501201923079e-06,4.68944467386775e-06,-2.2857495806621455e-07
8320,7,4.695012019230994e-06,4.689356671636588e-06,-2.3037332072293965e-07
8321,0,4.695012019230791e-06,4.689267979748067e-06,-2.321716494989713e-07
8322,1,4.695012019230791e-06,4.689178598215839e-06,-2.3396994412986175e-07
8323,0,4.695012019230791e-06,4.6890885270528465e-06,-2.3576820435112843e-07
8324,2,4.6950120192307915e-06,4.688997766272337e-06,-2.3756642989830382e-07
8325,0,4.6950120192307915e-06,4.688906315887658e-06,-2.393646205069254e-07
8326,1,4.6950120192307915e-06,4.688814175912259e-06,-2.4116277591253594e-07
8327,0,4.6950120192307915e-06,4.688721346359691e-06,-2.4296089585068325e-07
8328,3,4.695012019230778e-06,4.688627827243592e-06,-2.447589800569197e-07
8329,0,4.695012019230792e-06,4.688533618577758e-06,-2.465570282668057e-07
8330,1,4.6950120192307915e-06,4.688438720376001e-06,-2.4835504021590297e-07
8331,0,4.695012019230792e-06,4.688343132652294e-06,-2.5015301563978096e-07
8332,2,4.695012019230792e-06,4.688246855420693e-06,-2.5195095427401404e-07
8333,0,4.695012019230793e-06,4.688149888695359e-06,-2.537488558541821e-07
8334,1,4.695012019230793e-06,4.68805223249055e-06,-2.5554672011587013e-07
8335,0,4.695012019230794e-06,4.687953886820631e-06,-2.57344546794669e-07
8336,4,4.695012019230781e-06,4.687854851700051e-06,-2.591423356261741e-07
8337,0,4.695012019230794e-06,4.687755127143414e-06,-2.6094008634598945e-07
8338,1,4.695012019230794e-06,4.687654713165348e-06,-2.627377986897202e-07
8339,0,4.695012019230795e-06,4.687553609780634e-06,-2.6453547239298003e-07
8340,2,4.695012019230796e-06,4.68745181700414e-06,-2.663331071913878e-07
8341,0,4.695012019230796e-06,4.6873493348508366e-06,-2.6813070282056784e-07
8342,1,4.695012019230796e-06,4.6872461633357965e-06,-2.699282590161504e-07
8343,0,4.695012019230796e-06,4.687142302474193e-06,-2.717257755137714e-07
8344,3,4.695012019230782e-06,4.687037752281286e-06,-2.735232520490719e-07
8345,0,4.695012019230796e-06,4.686932512772493e-06,-2.753206883577021e-07
8346,1,4.695012019230797e-06,4.686826583963252e-06,-2.771180841753131e-07
8347,0,4.695012019230797e-06,4.686719965869153e-06,-2.7891543923756525e-07
8348,2,4.6950120192307974e-06,4.686612658505879e-06,-2.8071275328012424e-07
8349,0,4.6950120192307974e-06,4.686504661889208e-06,-2.8251002603866165e-07
8350,1,4.6950120192307974e-06,4.686395976035026e-06,-2.8430725724885514e-07
8351,0,4.6950120192307974e-06,4.686286600959316e-06,-2.8610444664638845e-07
8352,5,4.695012019230785e-06,4.6861765366781495e-06,-2.879015939669507e-07
8353,0,4.695012019230798e-06,4.686065783207755e-06,-2.8969869894624056e-07
8354,1,4.6950120192307974e-06,4.685954340564379e-06,-2.9149576131995787e-07
8355,0,4.695012019230798e-06,4.685842208764428e-06,-2.9329278082381204e-07
8356,2,4.6950120192307974e-06,4.685729387824389e-06,-2.9508975719351807e-07
8357,0,4.695012019230799e-06,4.685615877760858e-06,-2.9688669016479705e-07
8358,1,4.695012019230799e-06,4.685501678590526e-06,-2.9868357947337684e-07
8359,0,4.695012019230799e-06,4.685386790330189e-06,-3.004804248549914e-07
8360,3,4.695012019230786e-06,4.68527121299673e-06,-3.022772260453804e-07
8361,0,4.6950120192308e-06,4.685154946607188e-06,-3.0407398278029357e-07
8362,1,4.695012019230801e-06,4.685037991178621e-06,-3.058706947954817e-07
8363,0,4.695012019230801e-06,4.684920346728242e-06,-3.076673618267058e-07
8364,2,4.695012019230801e-06,4.6848020132733545e-06,-3.0946398360973287e-07
8365,0,4.695012019230801e-06,4.684682990831361e-06,-3.1126055988033607e-07
8366,1,4.695012019230802e-06,4.684563279419765e-06,-3.1305709037429566e-07
8367,0,4.695012019230802e-06,4.684442879056174e-06,-3.1485357482739844e-07
8368,4,4.695012019230788e-06,4.68432178975828e-06,-3.166500129754371e-07
8369,0,4.695012019230802e-06,4.684200011543933e-06,-3.1844640455421474e-07
8370,1,4.695012019230802e-06,4.684077544431002e-06,-3.20242749299536e-07
8371,0,4.6950120192308025e-06,4.683954388437512e-06,-3.2203904694721585e-07
8372,2,4.6950120192308025e-06,4.683830543581574e-06,-3.238352972330754e-07
8373,0,4.695012019230803e-06,4.683706009881404e-06,-3.2563149989294274e-07
8374,1,4.695012019230803e-06,4.683580787355314e-06,-3.2742765466265285e-07
8375,0,4.695012019230804e-06,4.6834548760217225e-06,-3.2922376127804795e-07
8376,3,4.695012019230791e-06,4.683328275899132e-06,-3.310198194749762e-07
8377,0,4.695012019230804e-06,4.6832009870062034e-06,-3.328158289892968e-07
8378,1,4.695012019230804e-06,4.683073009361616e-06,-3.346117895568702e-07
8379,0,4.695012019230804e-06,4.682944342984205e-06,-3.3640770091356813e-07
8380,2,4.695012019230805e-06,4.682814987892892e-06,-3.382035627952685e-07
8381,0,4.695012019230805e-06,4.682684944106702e-06,-3.3999937493785635e-07
8382,1,4.695012019230805e-06,4.6825542116447605e-06,-3.4179513707722436e-07
8383,0,4.695012019230806e-06,4.682422790526294e-06,-3.4359084894927223e-07
8384,6,4.695012019230792e-06,4.682290680770616e-06,-3.453865102899063e-07
8385,0,4.695012019230806e-06,4.682157882397198e-06,-3.471821208350441e-07
8386,1,4.695012019230806e-06,4.682024395425528e-06,-3.489776803206049e-07
8387,0,4.695012019230807e-06,4.681890219875253e-06,-3.507731884825192e-07
8388,2,4.695012019230807e-06,4.681755355766105e-06,-3.525686450567243e-07
8389,0,4.695012019230807e-06,4.681619803117917e-06,-3.54364049779165e-07
8390,1,4.695012019230807e-06,4.681483561950628e-06,-3.561594023857937e-07
8391,0,4.695012019230808e-06,4.681346632284272e-06,-3.5795470261257037e-07
8392,3,4.695012019230794e-06,4.681209014138974e-06,-3.597499501954618e-07
8393,0,4.695012019230808e-06,4.681070707535014e-06,-3.6154514487044665e-07
8394,1,4.695012019230808e-06,4.680931712492692e-06,-3.6334028637350506e-07
8395,0,4.6950120192308085e-06,4.680792029032464e-06,-3.6513537444062924e-07
8396,2,4.6950120192308085e-06,4.680651657174873e-06,-3.6693040880781814e-07
8397,0,4.6950120192308085e-06,4.680510596940562e-06,-3.687253892110786e-07
8398,1,4.695012019230809e-06,4.6803688483502775e-06,-3.705203153864254e-07
8399,0,4.695012019230809e-06,4.6802264114248665e-06,-3.7231518706988143e-07
8400,4,4.695012019230796e-06,4.680083286185262e-06,-3.741100039974763e-07
8401,0,4.695012019230809e-06,4.679939472652556e-06,-3.759047659052521e-07
8402,1,4.69501201923081e-06,4.679794970847857e-06,-3.7769947252925265e-07
8403,0,4.695012019230811e-06,4.6796497807924305e-06,-3.7949412360553405e-07
8404,2,4.695012019230811e-06,4.679503902507629e-06,-3.8128871887015954e-07
8405,0,4.695012019230812e-06,4.679357336014908e-06,-3.830832580592006e-07
8406,1,4.695012019230812e-06,4.67921008133582e-06,-3.8487774090873686e-07
8407,0,4.695012019230812e-06,4.679062138492024e-06,-3.866721671548563e-07
8408,3,4.695012019230799e-06,4.678913507505264e-06,-3.884665365336541e-07
8409,0,4.695012019230812e-06,4.678764188397437e-06,-3.9026084878123845e-07
8410,1,4.695012019230813e-06,4.678614181190467e-06,-3.920551036337188e-07
8411,0,4.695012019230813e-06,4.678463485906426e-06,-3.938493008272181e-07
8412,2,4.695012019230813e-06,4.678312102567476e-06,-3.956434400978661e-07
8413,0,4.695012019230813e-06,4.678160031195882e-06,-3.974375211818014e-07
8414,1,4.695012019230813e-06,4.678007271814009e-06,-3.9923154381517106e-07
8415,0,4.695012019230813e-06,4.677853824444323e-06,-4.010255077341307e-07
8416,5,4.6950120192308e-06,4.6776996891093775e-06,-4.028194126748436e-07
8417,0,4.6950120192308135e-06,4.677544865831881e-06,-4.046132583734861e-07
8418,1,4.6950120192308135e-06,4.677389354634564e-06,-4.064070445662364e-07
8419,0,4.6950120192308135e-06,4.677233155540309e-06,-4.082007709892861e-07
8420,2,4.6950120192308135e-06,4.677076268572089e-06,-4.099944373788345e-07
8421,0,4.695012019230814e-06,4.6769186937529776e-06,-4.117880434710897e-07
8422,1,4.6950120192308135e-06,4.676760431106148e-06,-4.135815890022685e-07
8423,0,4.6950120192308135e-06,4.6766014806548764e-06,-4.1537507370859677e-07
8424,3,4.695012019230801e-06,4.676441842422526e-06,-4.1716849732630814e-07
8425,0,4.695012019230814e-06,4.676281516432615e-06,-4.1896185959164993e-07
8426,1,4.695012019230814e-06,4.676120502708681e-06,-4.207551602408713e-07
8427,0,4.695012019230815e-06,4.675958801274419e-06,-4.2254839901023533e-07
8428,2,4.695012019230815e-06,4.675796412153609e-06,-4.2434157563601295e-07
8429,0,4.695012019230816e-06,4.675633335370134e-06,-4.2613468985448433e-07
8430,1,4.695012019230815e-06,4.675469570947976e-06,-4.279277414019387e-07
8431,0,4.695012019230815e-06,4.675305118911222e-06,-4.297207300146745e-07
8432,4,4.6950120192308025e-06,4.675139979284043e-06,-4.315136554289982e-07
8433,0,4.695012019230816e-06,4.674974152090766e-06,-4.333065173812306e-07
8434,1,4.695012019230816e-06,4.674807637355739e-06,-4.3509931560769445e-07
8435,0,4.695012019230816e-06,4.674640435103464e-06,-4.368920498447266e-07
8436,2,4.695012019230817e-06,4.674472545358532e-06,-4.3868471982867216e-07
8437,0,4.695012019230818e-06,4.674303968145634e-06,-4.4047732529588584e-07
8438,1,4.695012019230817e-06,4.674134703489561e-06,-4.422698659827317e-07
8439,0,4.695012019230818e-06,4.67396475141521e-06,-4.440623416255833e-07
8440,3,4.695012019230804e-06,4.673794111947558e-06,-4.4585475196082263e-07
8441,0,4.695012019230817e-06,4.6736227851117435e-06,-4.476470967248462e-07
8442,1,4.695012019230818e-06,4.673450770932923e-06,-4.494393756540527e-07
8443,0,4.695012019230818e-06,4.673278069436407e-06,-4.5123158848485546e-07
8444,2,4.695012019230819e-06,4.673104680647596e-06,-4.5302373495367636e-07
8445,0,4.695012019230819e-06,4.672930604591987e-06,-4.5481581479694694e-07
8446,1,4.695012019230819e-06,4.672755841295184e-06,-4.5660782775110865e-07
8447,0,4.6950120192308195e-06,4.672580390782888e-06,-4.5839977355261266e-07
8448,8,4.695012019231023e-06,4.672404253081105e-06,-4.6019165193794007e-07
8449,0,4.6950120192308195e-06,4.672227428215131e-06,-4.61983462643502e-07
8450,1,4.69501201923082e-06,4.67204991621158e-06,-4.6377520540583933e-07
8451,0,4.69501201923082e-06,4.671871717096356e-06,-4.6556687996142307e-07
8452,2,4.69501201923082e-06,4.671692830895665e-06,-4.673584860467542e-07
8453,0,4.69501201923082e-06,4.671513257635816e-06,-4.691500233983437e-07
8454,1,4.69501201923082e-06,4.67133299734322e-06,-4.7094149175271283e-07
8455,0,4.69501201923082e-06,4.671152050044387e-06,-4.727328908463929e-07
8456,3,4.695012019230808e-06,4.670970415765915e-06,-4.7452422041592404e-07
8457,0,4.695012019230821e-06,4.670788094534556e-06,-4.763154801978621e-07
8458,1,4.695012019230821e-06,4.670605086377085e-06,-4.78106669928765e-07
8459,0,4.695012019230821e-06,4.67042139132043e-06,-4.798977893452063e-07
8460,2,4.695012019230821e-06,4.670237009391605e-06,-4.816888381837688e-07
8461,0,4.695012019230822e-06,4.670051940617729e-06,-4.834798161810454e-07
8462,1,4.695012019230821e-06,4.669866185026019e-06,-4.852707230736396e-07
8463,0,4.695012019230822e-06,4.669679742643793e-06,-4.870615585981652e-07
8464,4,4.6950120192308085e-06,4.669492613498459e-06,-4.888523224912453e-07
8465,0,4.695012019230822e-06,4.669304797617577e-06,-4.90643014489519e-07
8466,1,4.695012019230822e-06,4.669116295028728e-06,-4.924336343296275e-07
8467,0,4.695012019230823e-06,4.66892710575965e-06,-4.942241817482285e-07
8468,2,4.695012019230823e-06,4.6687372298381655e-06,-4.960146564819885e-07
8469,0,4.695012019230824e-06,4.6685466672921995e-06,-4.978050582675852e-07
8470,1,4.695012019230824e-06,4.668355418149777e-06,-4.995953868417066e-07
8471,0,4.695012019230824e-06,4.668163482439026e-06,-5.013856419410518e-07
8472,3,4.69501201923081e-06,4.6679708601881605e-06,-5.03175823302329e-07
8473,0,4.6950120192308245e-06,4.667777551425549e-06,-5.049659306622632e-07
8474,1,4.6950120192308245e-06,4.667583556179581e-06,-5.067559637575815e-07
8475,0,4.6950120192308245e-06,4.667388874478801e-06,-5.085459223250277e-07
8476,2,4.6950120192308245e-06,4.6671935063518405e-06,-5.103358061013553e-07
8477,0,4.6950120192308245e-06,4.666997451827431e-06,-5.121256148233286e-07
8478,1,4.6950120192308245e-06,4.666800710934406e-06,-5.13915348227723e-07
8479,0,4.6950120192308245e-06,4.666603283701702e-06,-5.157050060513248e-07
8480,5,4.695012019230811e-06,4.666405170158339e-06,-5.174945880309304e-07
8481,0,4.6950120192308245e-06,4.666206370333494e-06,-5.19284093903353e-07
8482,1,4.695012019230825e-06,4.6660068842563645e-06,-5.210735234054077e-07
8483,0,4.695012019230825e-06,4.665806711956301e-06,-5.228628762739275e-07
8484,2,4.695012019230825e-06,4.665605853462743e-06,-5.24652152245755e-07
8485,0,4.695012019230826e-06,4.665404308805231e-06,-5.264413510577434e-07
8486,1,4.695012019230826e-06,4.665202078013405e-06,-5.282304724467583e-07
8487,0,4.695012019230826e-06,4.6649991611170075e-06,-5.300195161496759e-07
8488,3,4.695012019230813e-06,4.6647955581458675e-06,-5.318084819033828e-07
8489,0,4.695012019230826e-06,4.6645912691299685e-06,-5.335973694447827e-07
8490,1,4.695012019230827e-06,4.664386294099316e-06,-5.353861785107821e-07
8491,0,4.695012019230827e-06,4.664180633084067e-06,-5.371749088383049e-07
8492,2,4.695012019230827e-06,4.663974286114469e-06,-5.38963560164285e-07
8493,0,4.695012019230827e-06,4.663767253220868e-06,-5.407521322256681e-07
8494,1,4.695012019230827e-06,4.6635595344337136e-06,-5.425406247594116e-07
8495,0,4.695012019230827e-06,4.663351129783554e-06,-5.443290375024842e-07
8496,4,4.6950120192308135e-06,4.663142039301025e-06,-5.461173701918653e-07
8497,0,4.695012019230827e-06,4.662932263016918e-06,-5.47905622564552e-07
8498,1,4.695012019230827e-06,4.6627218009620445e-06,-5.496937943575437e-07
8499,0,4.695012019230827e-06,4.6625106531673706e-06,-5.514818853078583e-07
8500,2,4.695012019230828e-06,4.662298819663949e-06,-5.532698951525238e-07
8501,0,4.695012019230828e-06,4.662086300482933e-06,-5.550578236285801e-07
8502,1,4.695012019230828e-06,4.661873095655578e-06,-5.568456704730792e-07
8503,0,4.695012019230828e-06,4.6616592052132405e-06,-5.586334354230851e-07
8504,3,4.695012019230815e-06,4.661444629187363e-06,-5.60421118215672e-07
8505,0,4.69501201923083e-06,4.661229367609543e-06,-5.622087185879329e-07
8506,1,4.695012019230829e-06,4.661013420511399e-06,-5.639962362769632e-07
8507,0,4.69501201923083e-06,4.660796787924702e-06,-5.657836710198766e-07
8508,2,4.695012019230829e-06,4.660579469881313e-06,-5.675710225537979e-07
8509,0,4.69501201923083e-06,4.660361466413194e-06,-5.693582906158637e-07
8510,1,4.695012019230829e-06,4.660142777552403e-06,-5.711454749432232e-07
8511,0,4.69501201923083e-06,4.6599234033311055e-06,-5.729325752730376e-07
8512,6,4.695012019230815e-06,4.659703343781549e-06,-5.747195913424791e-07
8513,0,4.695012019230829e-06,4.65948259893614e-06,-5.765065228887388e-07
8514,1,4.695012019230829e-06,4.6592611688273e-06,-5.782933696490101e-07
8515,0,4.69501201923083e-06,4.6590390534876105e-06,-5.800801313605058e-07
8516,2,4.69501201923083e-06,4.658816252949736e-06,-5.818668077604494e-07
8517,0,4.69501201923083e-06,4.658592767246444e-06,-5.83653398586077e-07
8518,1,4.6950120192308305e-06,4.658368596410602e-06,-5.854399035746373e-07
8519,0,4.6950120192308305e-06,4.658143740475178e-06,-5.872263224633914e-07
8520,3,4.695012019230818e-06,4.657918199473229e-06,-5.890126549896117e-07
8521,0,4.695012019230832e-06,4.657691973437965e-06,-5.907989008905898e-07
8522,1,4.695012019230832e-06,4.6574650624026155e-06,-5.925850599036201e-07
8523,0,4.695012019230832e-06,4.6572374664005655e-06,-5.943711317660163e-07
8524,2,4.695012019230832e-06,4.657009185465288e-06,-5.961571162151037e-07
8525,0,4.695012019230833e-06,4.656780219630356e-06,-5.979430129882199e-07
8526,1,4.695012019230832e-06,4.656550568929442e-06,-5.997288218227156e-07
8527,0,4.695012019230832e-06,4.656320233396322e-06,-6.015145424559545e-07
8528,4,4.6950120192308195e-06,4.656089213064857e-06,-6.033001746253114e-07
8529,0,4.695012019230833e-06,4.655857507969063e-06,-6.050857180681814e-07
8530,1,4.695012019230833e-06,4.655625118142976e-06,-6.068711725219618e-07
8531,0,4.695012019230834e-06,4.655392043620788e-06,-6.086565377240701e-07
8532,2,4.695012019230835e-06,4.655158284436776e-06,-6.104418134119353e-07
8533,0,4.695012019230834e-06,4.654923840625316e-06,-6.122269993229994e-07
8534,1,4.695012019230834e-06,4.654688712220892e-06,-6.140120951947177e-07
8535,0,4.695012019230835e-06,4.654452899258082e-06,-6.157971007645587e-07
8536,3,4.695012019230821e-06,4.654216401771552e-06,-6.175820157700024e-07
8537,0,4.695012019230835e-06,4.653979219796125e-06,-6.193668399485493e-07
8538,1,4.6950120192308356e-06,4.653741353366643e-06,-6.211515730377022e-07
8539,0,4.695012019230835e-06,4.653502802518101e-06,-6.229362147749854e-07
8540,2,4.695012019230835e-06,4.653263567285582e-06,-6.247207648979336e-07
8541,0,4.695012019230835e-06,4.6530236477042716e-06,-6.265052231440959e-07
